"",x,y,ph
4788,0.5,1.5,25
4789,0.5,1.5,38
4790,0.5,1.5,39
4791,0.5,1.5,37
4792,0.5,1.5,42
4793,0.5,1.5,35
4794,0.5,1.5,31
4795,0.5,1.5,32
4796,0.5,1.5,30
4797,0.5,1.5,29
4798,0.5,1.5,30
4799,0.5,1.5,31
4800,0.5,1.5,33
4801,0.5,1.5,40
4802,0.5,1.5,53
4803,0.5,1.5,24
4804,0.5,1.5,32
4805,0.5,1.5,28
4806,0.5,1.5,30
4807,0.5,1.5,27
4808,0.5,1.5,35
4809,0.5,1.5,34
4810,0.5,1.5,59
4811,0.5,1.5,36
4812,0.5,1.5,29
4813,0.5,1.5,27
4814,0.5,1.5,26
4815,0.5,1.5,50
4816,0.5,1.5,23
4817,0.5,1.5,30
4818,0.5,1.5,27
4819,0.5,1.5,23
4820,0.5,1.5,26
4821,0.5,1.5,32
4822,0.5,1.5,54
4823,0.5,1.5,41
4824,0.5,1.5,34
4825,0.5,1.5,35
4826,0.5,1.5,26
4827,0.5,1.5,34
4828,0.5,1.5,36
4829,0.5,1.5,30
4830,0.5,1.5,29
4831,0.5,1.5,29
4832,0.5,1.5,26
4833,0.5,1.5,22
4834,0.5,1.5,43
4835,0.5,1.5,25
4836,0.5,1.5,34
4837,0.5,1.5,30
4838,0.5,1.5,27
4839,0.5,1.5,23
4840,0.5,1.5,27
4841,0.5,1.5,39
4842,0.5,1.5,26
4843,0.5,1.5,36
4844,0.5,1.5,34
4845,0.5,1.5,24
4846,0.5,1.5,33
4847,0.5,1.5,27
4848,0.5,1.5,25
4849,0.5,1.5,33
4850,0.5,1.5,24
4851,0.5,1.5,26
4852,0.5,1.5,37
4853,0.5,1.5,35
4854,0.5,1.5,19
4855,0.5,1.5,35
4856,0.5,1.5,26
4857,0.5,1.5,25
4858,0.5,1.5,27
4859,0.5,1.5,26
4860,0.5,1.5,25
4861,0.5,1.5,32
4862,0.5,1.5,27
4863,0.5,1.5,31
4864,0.5,1.5,35
4865,0.5,1.5,26
4866,0.5,1.5,27
4867,0.5,1.5,29
4868,0.5,1.5,35
4869,0.5,1.5,33
4870,0.5,1.5,27
4871,0.5,1.5,34
4872,0.5,1.5,34
4873,0.5,1.5,35
4874,0.5,1.5,25
4875,0.5,1.5,32
4876,0.5,1.5,29
4877,0.5,1.5,27
4878,0.5,1.5,34
4879,0.5,1.5,24
4880,0.5,1.5,21
4881,0.5,1.5,33
4882,0.5,1.5,29
4883,0.5,1.5,35
4884,0.5,1.5,34
4885,0.5,1.5,24
4886,0.5,1.5,22
4887,0.5,1.5,27
4888,0.5,1.5,21
4889,0.5,1.5,35
4890,0.5,1.5,26
4891,0.5,1.5,26
4892,0.5,1.5,40
4893,0.5,1.5,20
4894,0.5,1.5,38
4895,0.5,1.5,24
4896,0.5,1.5,33
4897,0.5,1.5,26
4898,0.5,1.5,25
4899,0.5,1.5,25
4900,0.5,1.5,23
4901,0.5,1.5,28
4902,0.5,1.5,29
4903,0.5,1.5,29
4904,0.5,1.5,21
4905,0.5,1.5,46
4906,0.5,1.5,17
4907,0.5,1.5,28
4908,0.5,1.5,32
4909,0.5,1.5,26
4910,0.5,1.5,18
4911,0.5,1.5,37
4912,0.5,1.5,29
4913,0.5,1.5,27
4914,0.5,1.5,22
4915,0.5,1.5,28
4916,0.5,1.5,33
4917,0.5,1.5,31
4918,0.5,1.5,33
4919,0.5,1.5,33
4920,0.5,1.5,32
4921,0.5,1.5,35
4922,0.5,1.5,28
4923,0.5,1.5,30
4924,0.5,1.5,27
4925,0.5,1.5,30
4926,0.5,1.5,30
4927,0.5,1.5,31
4928,0.5,1.5,32
4929,0.5,1.5,30
4930,0.5,1.5,34
4931,0.5,1.5,29
4932,0.5,1.5,26
4933,0.5,1.5,29
4934,0.5,1.5,25
4935,0.5,1.5,37
4936,0.5,1.5,36
4937,0.5,1.5,46
4938,0.5,1.5,29
4939,0.5,1.5,36
4940,0.5,1.5,28
4941,0.5,1.5,37
4942,0.5,1.5,30
4943,0.5,1.5,27
4944,0.5,1.5,24
4945,0.5,1.5,33
4946,0.5,1.5,24
4947,0.5,1.5,39
4948,0.5,1.5,35
4949,0.5,1.5,31
4950,0.5,1.5,21
4951,0.5,1.5,24
4952,0.5,1.5,27
4953,0.5,1.5,27
4954,0.5,1.5,22
4955,0.5,1.5,23
4956,0.5,1.5,29
4957,0.5,1.5,35
4958,0.5,1.5,21
4959,0.5,1.5,33
4960,0.5,1.5,21
4961,0.5,1.5,37
4962,0.5,1.5,27
4963,0.5,1.5,27
4964,0.5,1.5,26
4965,0.5,1.5,41
4966,0.5,1.5,28
4967,0.5,1.5,35
4968,0.5,1.5,35
4969,0.5,1.5,29
4970,0.5,1.5,26
4971,0.5,1.5,25
4972,0.5,1.5,29
4973,0.5,1.5,31
4974,0.5,1.5,21
4975,0.5,1.5,26
4976,0.5,1.5,33
4977,0.5,1.5,23
4978,0.5,1.5,30
4979,0.5,1.5,27
4980,0.5,1.5,23
4981,0.5,1.5,36
4982,0.5,1.5,21
4983,0.5,1.5,36
4984,0.5,1.5,36
4985,0.5,1.5,38
4986,0.5,1.5,36
4987,0.5,1.5,29
4988,0.5,1.5,35
4989,0.5,1.5,33
4990,0.5,1.5,29
4991,0.5,1.5,34
4992,0.5,1.5,31
4993,0.5,1.5,30
4994,0.5,1.5,25
4995,0.5,1.5,25
4996,0.5,1.5,30
4997,0.5,1.5,26
4998,0.5,1.5,25
4999,0.5,1.5,32
5000,0.5,1.5,30
5001,0.5,1.5,22
5002,0.5,1.5,30
5003,0.5,1.5,35
5004,0.5,1.5,29
5005,0.5,1.5,31
5006,0.5,1.5,27
5007,0.5,1.5,31
5008,0.5,1.5,32
5009,0.5,1.5,41
5010,0.5,1.5,35
5011,0.5,1.5,31
5012,0.5,1.5,41
5013,0.5,1.5,26
5014,0.5,1.5,29
5015,0.5,1.5,37
5016,0.5,1.5,30
5017,0.5,1.5,34
5018,0.5,1.5,26
5019,0.5,1.5,32
5020,0.5,1.5,28
5021,1.5,1.5,27
5022,1.5,1.5,36
5023,1.5,1.5,32
5024,1.5,1.5,44
5025,1.5,1.5,33
5026,1.5,1.5,37
5027,1.5,1.5,35
5028,1.5,1.5,37
5029,1.5,1.5,29
5030,1.5,1.5,33
5031,1.5,1.5,38
5032,1.5,1.5,32
5033,1.5,1.5,38
5034,1.5,1.5,44
5035,1.5,1.5,32
5036,1.5,1.5,41
5037,1.5,1.5,39
5038,1.5,1.5,33
5039,1.5,1.5,34
5040,1.5,1.5,35
5041,1.5,1.5,39
5042,1.5,1.5,30
5043,1.5,1.5,40
5044,1.5,1.5,33
5045,1.5,1.5,43
5046,1.5,1.5,29
5047,1.5,1.5,41
5048,1.5,1.5,32
5049,1.5,1.5,33
5050,1.5,1.5,43
5051,1.5,1.5,30
5052,1.5,1.5,34
5053,1.5,1.5,41
5054,1.5,1.5,36
5055,1.5,1.5,31
5056,1.5,1.5,35
5057,1.5,1.5,44
5058,1.5,1.5,31
5059,1.5,1.5,35
5060,1.5,1.5,45
5061,1.5,1.5,30
5062,1.5,1.5,42
5063,1.5,1.5,25
5064,1.5,1.5,42
5065,1.5,1.5,29
5066,1.5,1.5,33
5067,1.5,1.5,38
5068,1.5,1.5,24
5069,1.5,1.5,34
5070,1.5,1.5,27
5071,1.5,1.5,35
5072,1.5,1.5,35
5073,1.5,1.5,35
5074,1.5,1.5,41
5075,1.5,1.5,46
5076,1.5,1.5,25
5077,1.5,1.5,31
5078,1.5,1.5,31
5079,1.5,1.5,30
5080,1.5,1.5,43
5081,1.5,1.5,30
5082,1.5,1.5,38
5083,1.5,1.5,28
5084,1.5,1.5,30
5085,1.5,1.5,37
5086,1.5,1.5,27
5087,1.5,1.5,24
5088,1.5,1.5,26
5089,1.5,1.5,37
5090,1.5,1.5,24
5091,1.5,1.5,38
5092,1.5,1.5,31
5093,1.5,1.5,38
5094,1.5,1.5,39
5095,1.5,1.5,34
5096,1.5,1.5,31
5097,1.5,1.5,36
5098,1.5,1.5,39
5099,1.5,1.5,36
5100,1.5,1.5,35
5101,1.5,1.5,39
5102,1.5,1.5,37
5103,1.5,1.5,33
5104,1.5,1.5,39
5105,1.5,1.5,37
5106,1.5,1.5,30
5107,1.5,1.5,30
5108,1.5,1.5,34
5109,1.5,1.5,39
5110,1.5,1.5,32
5111,1.5,1.5,33
5112,1.5,1.5,41
5113,1.5,1.5,26
5114,1.5,1.5,34
5115,1.5,1.5,32
5116,1.5,1.5,47
5117,1.5,1.5,18
5118,1.5,1.5,24
5119,1.5,1.5,31
5120,1.5,1.5,32
5121,1.5,1.5,35
5122,1.5,1.5,29
5123,1.5,1.5,32
5124,1.5,1.5,36
5125,1.5,1.5,29
5126,1.5,1.5,36
5127,1.5,1.5,45
5128,1.5,1.5,25
5129,1.5,1.5,42
5130,1.5,1.5,22
5131,1.5,1.5,33
5132,1.5,1.5,24
5133,1.5,1.5,41
5134,1.5,1.5,38
5135,1.5,1.5,38
5136,1.5,1.5,35
5137,1.5,1.5,32
5138,1.5,1.5,30
5139,1.5,1.5,27
5140,1.5,1.5,20
5141,1.5,1.5,37
5142,1.5,1.5,37
5143,1.5,1.5,32
5144,1.5,1.5,30
5145,1.5,1.5,27
5146,1.5,1.5,50
5147,1.5,1.5,29
5148,1.5,1.5,32
5149,1.5,1.5,36
5150,1.5,1.5,36
5151,1.5,1.5,35
5152,1.5,1.5,26
5153,1.5,1.5,29
5154,1.5,1.5,39
5155,1.5,1.5,36
5156,1.5,1.5,32
5157,1.5,1.5,39
5158,1.5,1.5,30
5159,1.5,1.5,33
5160,1.5,1.5,38
5161,1.5,1.5,31
5162,1.5,1.5,39
5163,1.5,1.5,31
5164,1.5,1.5,29
5165,1.5,1.5,23
5166,1.5,1.5,42
5167,1.5,1.5,34
5168,1.5,1.5,34
5169,1.5,1.5,28
5170,1.5,1.5,40
5171,1.5,1.5,34
5172,1.5,1.5,28
5173,1.5,1.5,30
5174,1.5,1.5,27
5175,1.5,1.5,39
5176,1.5,1.5,26
5177,1.5,1.5,31
5178,1.5,1.5,30
5179,1.5,1.5,37
5180,1.5,1.5,28
5181,1.5,1.5,30
5182,1.5,1.5,28
5183,1.5,1.5,35
5184,1.5,1.5,23
5185,1.5,1.5,28
5186,1.5,1.5,37
5187,1.5,1.5,26
5188,1.5,1.5,35
5189,1.5,1.5,35
5190,1.5,1.5,35
5191,1.5,1.5,32
5192,1.5,1.5,37
5193,1.5,1.5,26
5194,1.5,1.5,30
5195,1.5,1.5,39
5196,1.5,1.5,37
5197,1.5,1.5,37
5198,1.5,1.5,36
5199,1.5,1.5,28
5200,1.5,1.5,31
5201,1.5,1.5,47
5202,1.5,1.5,26
5203,1.5,1.5,39
5204,1.5,1.5,43
5205,1.5,1.5,36
5206,1.5,1.5,35
5207,1.5,1.5,41
5208,1.5,1.5,33
5209,1.5,1.5,32
5210,1.5,1.5,24
5211,1.5,1.5,32
5212,1.5,1.5,34
5213,1.5,1.5,31
5214,1.5,1.5,39
5215,1.5,1.5,25
5216,1.5,1.5,26
5217,1.5,1.5,35
5218,1.5,1.5,41
5219,1.5,1.5,40
5220,1.5,1.5,29
5221,1.5,1.5,35
5222,1.5,1.5,28
5223,1.5,1.5,29
5224,1.5,1.5,38
5225,1.5,1.5,33
5226,1.5,1.5,34
5227,1.5,1.5,35
5228,1.5,1.5,31
5229,1.5,1.5,28
5230,1.5,1.5,34
5231,1.5,1.5,36
5232,1.5,1.5,27
5233,1.5,1.5,37
5234,1.5,1.5,32
5235,1.5,1.5,20
5236,1.5,1.5,32
5237,1.5,1.5,22
5238,1.5,1.5,39
5239,1.5,1.5,25
5240,1.5,1.5,28
5241,1.5,1.5,30
5242,1.5,1.5,24
5243,1.5,1.5,39
5244,1.5,1.5,42
5245,1.5,1.5,25
5246,1.5,1.5,24
5247,1.5,1.5,32
5248,1.5,1.5,40
5249,1.5,1.5,43
5250,1.5,1.5,35
5251,1.5,1.5,31
5252,1.5,1.5,34
5253,1.5,1.5,27
5254,1.5,1.5,30
5255,1.5,1.5,34
5256,1.5,1.5,36
5257,1.5,1.5,24
5258,1.5,1.5,33
5259,1.5,1.5,31
5260,1.5,1.5,27
5261,1.5,1.5,26
5262,1.5,1.5,35
5263,1.5,1.5,38
5264,1.5,1.5,22
5265,1.5,1.5,40
5266,1.5,1.5,49
5267,1.5,1.5,52
5268,1.5,1.5,30
5269,1.5,1.5,29
5270,1.5,1.5,36
5271,1.5,1.5,23
5272,1.5,1.5,34
5273,1.5,1.5,29
5274,1.5,1.5,33
5275,1.5,1.5,28
5276,1.5,1.5,27
5277,1.5,1.5,36
5278,1.5,1.5,24
5279,1.5,1.5,34
5280,1.5,1.5,32
5281,1.5,1.5,31
5282,1.5,1.5,34
5283,1.5,1.5,30
5284,1.5,1.5,25
5285,1.5,1.5,33
5286,1.5,1.5,28
5287,1.5,1.5,27
5288,1.5,1.5,32
5289,1.5,1.5,37
5290,1.5,1.5,32
5291,1.5,1.5,38
5292,1.5,1.5,39
5293,1.5,1.5,30
5294,1.5,1.5,30
5295,1.5,1.5,25
5296,1.5,1.5,25
5297,1.5,1.5,29
5298,1.5,1.5,39
5299,1.5,1.5,30
5300,1.5,1.5,41
5301,1.5,1.5,33
5302,1.5,1.5,33
5303,1.5,1.5,24
5304,1.5,1.5,26
5305,1.5,1.5,43
5306,1.5,1.5,25
5307,1.5,1.5,37
5308,1.5,1.5,40
5309,1.5,1.5,37
5310,1.5,1.5,31
5311,1.5,1.5,30
5312,1.5,1.5,33
5313,1.5,1.5,29
5314,1.5,1.5,50
5315,1.5,1.5,38
5316,1.5,1.5,32
5317,1.5,1.5,53
5318,1.5,1.5,27
5319,1.5,1.5,34
5320,1.5,1.5,43
5321,1.5,1.5,33
5322,1.5,1.5,33
5323,1.5,1.5,28
5324,1.5,1.5,30
5325,1.5,1.5,29
5326,1.5,1.5,22
5327,1.5,1.5,22
5328,1.5,1.5,31
5329,1.5,1.5,40
5330,1.5,1.5,28
5331,1.5,1.5,25
5332,1.5,1.5,26
5333,1.5,1.5,30
5334,1.5,1.5,41
5335,1.5,1.5,36
5336,1.5,1.5,33
5337,1.5,1.5,36
5338,1.5,1.5,28
5339,1.5,1.5,31
5340,1.5,1.5,34
5341,1.5,1.5,31
5342,1.5,1.5,42
5343,1.5,1.5,32
5344,1.5,1.5,36
5345,1.5,1.5,40
5346,1.5,1.5,34
5347,1.5,1.5,22
5348,1.5,1.5,34
5349,1.5,1.5,34
5350,1.5,1.5,36
5351,1.5,1.5,26
5352,1.5,1.5,28
5353,1.5,1.5,36
5354,1.5,1.5,22
5355,1.5,1.5,31
5356,1.5,1.5,37
5357,1.5,1.5,25
5358,1.5,1.5,31
5359,1.5,1.5,39
5360,1.5,1.5,32
5361,1.5,1.5,28
5362,1.5,1.5,37
5363,1.5,1.5,22
5364,1.5,1.5,26
5365,1.5,1.5,37
5366,1.5,1.5,32
5367,1.5,1.5,26
5368,1.5,1.5,24
5369,1.5,1.5,51
5370,1.5,1.5,33
5371,1.5,1.5,27
5372,1.5,1.5,25
5373,1.5,1.5,38
5374,1.5,1.5,25
5375,1.5,1.5,29
5376,1.5,1.5,26
5377,1.5,1.5,35
5378,1.5,1.5,26
5379,1.5,1.5,34
5380,1.5,1.5,26
5381,1.5,1.5,29
5382,1.5,1.5,26
5383,1.5,1.5,33
5384,1.5,1.5,36
5385,1.5,1.5,36
5386,1.5,1.5,30
5387,1.5,1.5,36
5388,1.5,1.5,38
5389,1.5,1.5,32
5390,1.5,1.5,29
5391,1.5,1.5,35
5392,1.5,1.5,26
5393,1.5,1.5,31
5394,1.5,1.5,27
5395,1.5,1.5,40
5396,1.5,1.5,30
5397,1.5,1.5,31
5398,1.5,1.5,29
5399,1.5,1.5,31
5400,1.5,1.5,27
5401,1.5,1.5,27
5402,1.5,1.5,23
5403,1.5,1.5,30
5404,1.5,1.5,22
5405,1.5,1.5,35
5406,1.5,1.5,24
5407,1.5,1.5,31
5408,1.5,1.5,34
5409,1.5,1.5,27
5410,1.5,1.5,24
5411,1.5,1.5,44
5412,1.5,1.5,30
5413,1.5,1.5,35
5414,1.5,1.5,32
5415,1.5,1.5,31
5416,1.5,1.5,42
5417,1.5,1.5,39
5418,1.5,1.5,33
5419,1.5,1.5,20
5420,1.5,1.5,38
5421,1.5,1.5,25
5422,1.5,1.5,30
5423,1.5,1.5,21
5424,1.5,1.5,35
5425,1.5,1.5,38
5426,1.5,1.5,35
5427,1.5,1.5,32
5428,1.5,1.5,52
5429,1.5,1.5,36
5430,1.5,1.5,42
5431,1.5,1.5,45
5432,1.5,1.5,27
5433,1.5,1.5,27
5434,1.5,1.5,41
5435,1.5,1.5,41
5436,1.5,1.5,31
5437,1.5,1.5,22
5438,1.5,1.5,36
5439,1.5,1.5,38
5440,1.5,1.5,38
5441,1.5,1.5,27
5442,1.5,1.5,30
5443,1.5,1.5,24
5444,1.5,1.5,16
5445,1.5,1.5,24
5446,1.5,1.5,30
5447,1.5,1.5,35
5448,1.5,1.5,37
5449,1.5,1.5,34
5450,1.5,1.5,31
5451,1.5,1.5,27
5452,1.5,1.5,30
5453,1.5,1.5,29
5454,1.5,1.5,34
5455,1.5,1.5,32
5456,1.5,1.5,33
5457,1.5,1.5,31
5458,1.5,1.5,25
5459,1.5,1.5,28
5460,1.5,1.5,22
5461,1.5,1.5,25
5462,1.5,1.5,30
5463,1.5,1.5,38
5464,1.5,1.5,30
5465,1.5,1.5,35
5466,1.5,1.5,32
5467,1.5,1.5,37
5468,1.5,1.5,25
5469,1.5,1.5,24
5470,1.5,1.5,39
5471,1.5,1.5,33
5472,1.5,1.5,37
5473,1.5,1.5,29
5474,1.5,1.5,21
5475,1.5,1.5,24
5476,1.5,1.5,31
5477,1.5,1.5,31
5478,1.5,1.5,27
5479,1.5,1.5,32
5480,1.5,1.5,27
5481,1.5,1.5,36
5482,1.5,1.5,31
5483,1.5,1.5,30
5484,1.5,1.5,32
5485,1.5,1.5,25
5486,1.5,1.5,27
5487,1.5,1.5,19
5488,1.5,1.5,21
5489,1.5,1.5,22
5490,1.5,1.5,25
5491,1.5,1.5,34
5492,1.5,1.5,29
5493,1.5,1.5,26
5494,1.5,1.5,26
5495,1.5,1.5,31
5496,1.5,1.5,30
5497,1.5,1.5,26
5498,1.5,1.5,39
5499,1.5,1.5,29
5500,1.5,1.5,30
5501,1.5,1.5,33
5502,1.5,1.5,23
5503,1.5,1.5,30
5504,1.5,1.5,26
5505,1.5,1.5,39
5506,1.5,1.5,33
5507,1.5,1.5,24
5508,1.5,1.5,29
5509,1.5,1.5,30
5510,1.5,1.5,29
5511,1.5,1.5,35
5512,1.5,1.5,29
5513,1.5,1.5,30
5514,1.5,1.5,25
5515,1.5,1.5,32
5516,1.5,1.5,49
5517,1.5,1.5,34
5518,1.5,1.5,25
5519,1.5,1.5,34
5520,1.5,1.5,30
5521,1.5,1.5,29
5522,1.5,1.5,39
5523,2.5,1.5,34
5524,2.5,1.5,29
5525,2.5,1.5,36
5526,2.5,1.5,32
5527,2.5,1.5,32
5528,2.5,1.5,33
5529,2.5,1.5,34
5530,2.5,1.5,29
5531,2.5,1.5,25
5532,2.5,1.5,21
5533,2.5,1.5,26
5534,2.5,1.5,19
5535,2.5,1.5,27
5536,2.5,1.5,26
5537,2.5,1.5,32
5538,2.5,1.5,27
5539,2.5,1.5,34
5540,2.5,1.5,33
5541,2.5,1.5,29
5542,2.5,1.5,36
5543,2.5,1.5,29
5544,2.5,1.5,32
5545,2.5,1.5,41
5546,2.5,1.5,34
5547,2.5,1.5,25
5548,2.5,1.5,42
5549,2.5,1.5,25
5550,2.5,1.5,40
5551,2.5,1.5,33
5552,2.5,1.5,24
5553,2.5,1.5,33
5554,2.5,1.5,23
5555,2.5,1.5,40
5556,2.5,1.5,33
5557,2.5,1.5,26
5558,2.5,1.5,22
5559,2.5,1.5,33
5560,2.5,1.5,21
5561,2.5,1.5,32
5562,2.5,1.5,31
5563,2.5,1.5,24
5564,2.5,1.5,19
5565,2.5,1.5,34
5566,2.5,1.5,28
5567,2.5,1.5,26
5568,2.5,1.5,28
5569,2.5,1.5,44
5570,2.5,1.5,36
5571,2.5,1.5,25
5572,2.5,1.5,24
5573,2.5,1.5,33
5574,2.5,1.5,30
5575,2.5,1.5,22
5576,2.5,1.5,39
5577,2.5,1.5,42
5578,2.5,1.5,23
5579,2.5,1.5,27
5580,2.5,1.5,32
5581,2.5,1.5,30
5582,2.5,1.5,35
5583,2.5,1.5,33
5584,2.5,1.5,34
5585,2.5,1.5,36
5586,2.5,1.5,27
5587,2.5,1.5,34
5588,2.5,1.5,28
5589,2.5,1.5,27
5590,2.5,1.5,34
5591,2.5,1.5,31
5592,2.5,1.5,34
5593,2.5,1.5,45
5594,2.5,1.5,32
5595,2.5,1.5,26
5596,2.5,1.5,33
5597,2.5,1.5,22
5598,2.5,1.5,25
5599,2.5,1.5,37
5600,2.5,1.5,27
5601,2.5,1.5,35
5602,2.5,1.5,38
5603,2.5,1.5,24
5604,2.5,1.5,21
5605,2.5,1.5,31
5606,2.5,1.5,23
5607,2.5,1.5,32
5608,2.5,1.5,27
5609,2.5,1.5,26
5610,2.5,1.5,31
5611,2.5,1.5,36
5612,2.5,1.5,32
5613,2.5,1.5,32
5614,2.5,1.5,37
5615,2.5,1.5,22
5616,2.5,1.5,20
5617,2.5,1.5,30
5618,2.5,1.5,27
5619,2.5,1.5,29
5620,2.5,1.5,27
5621,2.5,1.5,22
5622,2.5,1.5,32
5623,2.5,1.5,30
5624,2.5,1.5,29
5625,2.5,1.5,34
5626,2.5,1.5,34
5627,2.5,1.5,23
5628,2.5,1.5,28
5629,2.5,1.5,25
5630,2.5,1.5,29
5631,2.5,1.5,34
5632,2.5,1.5,29
5633,2.5,1.5,23
5634,2.5,1.5,29
5635,2.5,1.5,31
5636,2.5,1.5,34
5637,2.5,1.5,34
5638,2.5,1.5,25
5639,2.5,1.5,28
5640,2.5,1.5,25
5641,2.5,1.5,38
5642,2.5,1.5,31
5643,2.5,1.5,24
5644,2.5,1.5,24
5645,2.5,1.5,30
5646,2.5,1.5,27
5647,2.5,1.5,28
5648,2.5,1.5,27
5649,2.5,1.5,22
5650,2.5,1.5,32
5651,2.5,1.5,27
5652,2.5,1.5,39
5653,2.5,1.5,28
5654,2.5,1.5,31
5655,2.5,1.5,37
5656,2.5,1.5,27
5657,2.5,1.5,26
5658,2.5,1.5,39
5659,2.5,1.5,41
5660,2.5,1.5,26
5661,2.5,1.5,27
5662,2.5,1.5,24
5663,2.5,1.5,35
5664,2.5,1.5,28
5665,2.5,1.5,24
5666,2.5,1.5,33
5667,2.5,1.5,20
5668,2.5,1.5,29
5669,2.5,1.5,29
5670,2.5,1.5,32
5671,2.5,1.5,26
5672,2.5,1.5,35
5673,2.5,1.5,28
5674,2.5,1.5,25
5675,2.5,1.5,29
5676,2.5,1.5,26
5677,2.5,1.5,27
5678,2.5,1.5,26
5679,2.5,1.5,38
5680,2.5,1.5,30
5681,2.5,1.5,31
5682,2.5,1.5,20
5683,2.5,1.5,26
5684,2.5,1.5,27
5685,2.5,1.5,26
5686,2.5,1.5,28
5687,2.5,1.5,26
5688,2.5,1.5,25
5689,2.5,1.5,31
5690,2.5,1.5,32
5691,2.5,1.5,30
5692,2.5,1.5,29
5693,2.5,1.5,32
5694,2.5,1.5,25
5695,2.5,1.5,36
5696,2.5,1.5,25
5697,2.5,1.5,36
5698,2.5,1.5,21
5699,2.5,1.5,29
5700,2.5,1.5,28
5701,2.5,1.5,34
5702,2.5,1.5,37
5703,2.5,1.5,33
5704,2.5,1.5,37
5705,2.5,1.5,35
5706,2.5,1.5,30
5707,2.5,1.5,40
5708,2.5,1.5,28
5709,2.5,1.5,27
5710,2.5,1.5,31
5711,2.5,1.5,40
5712,2.5,1.5,22
5713,2.5,1.5,33
5714,2.5,1.5,35
5715,2.5,1.5,24
5716,2.5,1.5,26
5717,2.5,1.5,25
5718,2.5,1.5,36
5719,2.5,1.5,34
5720,2.5,1.5,38
5721,2.5,1.5,21
5722,2.5,1.5,23
5723,2.5,1.5,24
5724,2.5,1.5,27
5725,2.5,1.5,26
5726,2.5,1.5,27
5727,2.5,1.5,27
5728,2.5,1.5,24
5729,2.5,1.5,17
5730,2.5,1.5,26
5731,2.5,1.5,42
5732,2.5,1.5,35
5733,2.5,1.5,40
5734,2.5,1.5,30
5735,2.5,1.5,30
5736,2.5,1.5,32
5737,2.5,1.5,28
5738,2.5,1.5,29
5739,2.5,1.5,33
5740,2.5,1.5,23
5741,2.5,1.5,39
5742,2.5,1.5,28
5743,2.5,1.5,26
5744,2.5,1.5,25
5745,2.5,1.5,24
5746,2.5,1.5,23
5747,2.5,1.5,24
5748,2.5,1.5,22
5749,2.5,1.5,27
5750,2.5,1.5,33
5751,2.5,1.5,23
5752,2.5,1.5,27
5753,2.5,1.5,34
5754,2.5,1.5,51
5755,2.5,1.5,33
5756,2.5,1.5,26
5757,2.5,1.5,24
5758,2.5,1.5,27
5759,2.5,1.5,29
5760,2.5,1.5,26
5761,2.5,1.5,32
5762,2.5,1.5,28
5763,2.5,1.5,30
5764,2.5,1.5,24
5765,2.5,1.5,34
5766,2.5,1.5,30
5767,2.5,1.5,22
5768,2.5,1.5,27
5769,2.5,1.5,35
5770,2.5,1.5,27
5771,2.5,1.5,35
5772,2.5,1.5,36
5773,2.5,1.5,19
5774,2.5,1.5,28
5775,2.5,1.5,34
5776,2.5,1.5,29
5777,2.5,1.5,37
5778,2.5,1.5,40
5779,2.5,1.5,30
5780,2.5,1.5,31
5781,2.5,1.5,28
5782,2.5,1.5,24
5783,2.5,1.5,26
5784,2.5,1.5,28
5785,2.5,1.5,30
5786,2.5,1.5,22
5787,2.5,1.5,30
5788,2.5,1.5,33
5789,2.5,1.5,21
5790,2.5,1.5,27
5791,2.5,1.5,52
5792,2.5,1.5,32
5793,2.5,1.5,33
5794,2.5,1.5,29
5795,2.5,1.5,37
5796,2.5,1.5,23
5797,2.5,1.5,20
5798,2.5,1.5,19
5799,2.5,1.5,32
5800,2.5,1.5,28
5801,2.5,1.5,28
5802,2.5,1.5,31
5803,2.5,1.5,32
5804,2.5,1.5,25
5805,2.5,1.5,28
5806,2.5,1.5,42
5807,2.5,1.5,25
5808,2.5,1.5,21
5809,2.5,1.5,29
5810,2.5,1.5,27
5811,2.5,1.5,26
5812,2.5,1.5,26
5813,2.5,1.5,31
5814,2.5,1.5,38
5815,2.5,1.5,29
5816,2.5,1.5,33
5817,2.5,1.5,23
5818,2.5,1.5,23
5819,2.5,1.5,28
5820,2.5,1.5,35
5821,2.5,1.5,27
5822,2.5,1.5,31
5823,2.5,1.5,24
5824,2.5,1.5,33
5825,2.5,1.5,38
5826,2.5,1.5,31
5827,2.5,1.5,32
5828,2.5,1.5,23
5829,2.5,1.5,29
5830,2.5,1.5,35
5831,2.5,1.5,23
5832,2.5,1.5,34
5833,2.5,1.5,33
5834,2.5,1.5,30
5835,2.5,1.5,35
5836,2.5,1.5,32
5837,2.5,1.5,29
5838,2.5,1.5,32
5839,2.5,1.5,37
5840,2.5,1.5,28
5841,2.5,1.5,35
5842,2.5,1.5,25
5843,2.5,1.5,36
5844,2.5,1.5,28
5845,2.5,1.5,25
5846,2.5,1.5,20
5847,2.5,1.5,27
5848,2.5,1.5,19
5849,2.5,1.5,26
5850,2.5,1.5,24
5851,2.5,1.5,31
5852,2.5,1.5,35
5853,2.5,1.5,29
5854,2.5,1.5,28
5855,2.5,1.5,29
5856,2.5,1.5,27
5857,2.5,1.5,18
5858,2.5,1.5,29
5859,2.5,1.5,25
5860,2.5,1.5,22
5861,2.5,1.5,29
5862,2.5,1.5,39
5863,2.5,1.5,32
